Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-none-epo-0.3epoRat-direct-0,284.0,,6357,41347,3153,143163,3686400,93107675,22939727,10.447,719741426,112635507,8,8,none,direct,epo,0,0.3,,,,5.848,2.0,8.0,4.693,50856
8wide-8simd-none-epo-0.3epoRat-frombvh-0,69.0,,6511,19636,25942,143163,3686400,97061668,25258429,9.716,686786528,169659718,8,8,none,frombvh,epo,0,0.3,,,,6.469,2.0,10.0,5.461,52088
8wide-8simd-none-epo-0.4epoRat-direct-0,290.0,,6495,42144,3322,143163,3686400,88853636,21646440,8.407,681739181,96896680,8,8,none,direct,epo,0,0.4,,,,5.91,2.0,8.0,4.758,51960
8wide-8simd-none-epo-0.4epoRat-frombvh-0,72.0,,6900,20908,27393,143163,3686400,99485927,22383134,8.36,694454479,143735853,8,8,none,frombvh,epo,0,0.4,,,,6.652,2.0,11.0,5.659,55200
8wide-8simd-none-epo-0.5epoRat-direct-0,303.0,,6681,43061,3707,143163,3686400,92635053,21621146,7.109,712392978,99146436,8,8,none,direct,epo,0,0.5,,,,6.011,2.0,8.0,4.864,53448
8wide-8simd-none-epo-0.5epoRat-frombvh-0,80.0,,7345,22002,29414,143163,3686400,100175655,21818056,6.033,705782505,135488412,8,8,none,frombvh,epo,0,0.5,,,,6.934,2.0,11.0,5.9,58760
8wide-8simd-none-epo-0.6epoRat-direct-0,303.0,,6709,43234,3730,143163,3686400,93580255,21557641,6.279,716591885,96210167,8,8,none,direct,epo,0,0.6,,,,6.018,2.0,8.0,4.871,53672
8wide-8simd-none-epo-0.6epoRat-frombvh-0,81.0,,7638,22884,30583,143163,3686400,104825703,22403560,5.137,733131265,137979313,8,8,none,frombvh,epo,0,0.6,,,,7.113,2.0,11.0,6.107,61104
8wide-8simd-none-epo-0.7epoRat-direct-0,306.0,,6928,44370,4127,143163,3686400,94648448,21508452,5.68,725302020,96355534,8,8,none,direct,epo,0,0.7,,,,6.118,2.0,9.0,4.971,55424
8wide-8simd-none-epo-0.7epoRat-frombvh-0,129.0,,7857,23782,31218,143163,3686400,117424959,23359282,4.56,808990716,144280903,8,8,none,frombvh,epo,0,0.7,,,,8.418,2.0,18.0,7.394,62856
8wide-8simd-none-epo-0.8epoRat-direct-0,305.0,,6875,43762,4364,143163,3686400,90557041,21428776,4.679,699559777,100531741,8,8,none,direct,epo,0,0.8,,,,6.182,2.0,9.0,5.041,55000
8wide-8simd-none-epo-0.8epoRat-frombvh-0,132.0,,8420,25211,33730,143163,3686400,122089765,22387012,3.86,831516311,135576600,8,8,none,frombvh,epo,0,0.8,,,,8.719,2.0,18.0,7.716,67360
8wide-8simd-none-epo-0.9epoRat-direct-0,485.0,,7454,46827,5352,143163,3686400,91642156,24635136,3.832,709841116,115834604,8,8,none,direct,epo,0,0.9,,,,6.627,2.0,9.0,5.479,59632
8wide-8simd-none-epo-0.9epoRat-frombvh-0,139.0,,8911,26897,35481,143163,3686400,124446917,21446696,3.25,836438669,124942751,8,8,none,frombvh,epo,0,0.9,,,,9.239,2.0,19.0,8.221,71288
8wide-8simd-none-sah-0epoRat-direct-0,100.0,,5418,35944,1983,143163,3686400,90553537,23557857,14.077,700876052,120572638,8,8,none,direct,sah,0,0,,,,5.689,2.0,7.0,4.532,43344
8wide-8simd-none-sah-0epoRat-frombvh-0,53.0,,4429,13890,17114,143163,3686400,86927444,35066370,14.901,588892490,235818193,8,8,none,frombvh,sah,0,0,,,,5.741,2.0,8.0,4.731,35432
